,name,price,supply,link
37," SR-5H-4A-AP, Предохранитель",350,1 шт.,/product/sr-5h-4a-ap
38," ZGS-12.5A, Предохранитель быстрый стеклянный 6,3x32мм 60В 12,5A",58,5 шт.,/product/632.628-eska
39, впб6-39в-5а 19г Предохранитель впб6-39в-5 а 19 РДЗ,72,8 шт.,/product0/9000689370
40," ПК30, 1 А, 250 В, Предохранитель",9,908 шт.,/product/pk30-1a
41," Предохранитель 3,6x10, ток 10,0 А, стекло",36,1 шт.,/product0/9001002145
42," Предохранитель 5x20, ток 0,25 А, стекло, KF-0360B[ВПБ6-2]",36,2 шт.,/product0/9001019963
43, Предохранитель KLS5-1046-25000 (25A) / D6x30 (glass) 25A fast blow,3,140 шт.,/product0/9000719924
44," Предохранитель стеклянный 5x20\ 1,0А\\стек\\KF- 0360B[ВПБ6-7]\ ...",36,328 шт.,/product0/9000885757
45," 0.8A 5kV (6x40), Предохранитель цилиндрический высоковольтный , 0.8 A, 5 кВ ...",29,2500 шт.,/product0/8008312358
46," 0.9A 5kV (6x40), Предохранитель цилиндрический высоковольтный , 0.9 A, 5 кВ ...",31,660 шт.,/product0/8008312359
47," 0034.6605, предохранитель на плату MST 250В 100мА T 4.3",120,300 шт.,/product0/8016804844
48," 0216004.HXP, Предохранитель: плавкая вставка, быстрый, 4А, 250ВAC, 5x20мм",110,7 шт.,/product0/8018221231
49," 021806.3MXP, Предохранитель: плавкая вставка, медленный, 6,3А, 250ВAC, 5x20мм",25,520 шт.,/product0/8021157584
50," 0251.750HAT1L, Предохранитель миниатюрный 2,8x7,1 мм, сверхбыстродействующий ...",440,20 шт.,/product0/8022002281
51," 0251002.HAT1L, Предохранитель миниатюрный 2,8x7,1 мм, сверхбыстродействующий 2А, 125В",440,14 шт.,/product0/8028986137
52," 0251005.NRT1L, Предохранитель: плавкая вставка; сверхбыстрый; 5А; 125В; осевой",170,48 шт.,/product0/8011024541
53," 0251010.NRT1L, Предохранитель плавкий",44,148 шт.,/product0/8026700666
54," 0314006.HXP, Предохранитель: плавкая вставка, быстрый, 6А, 250ВAC, 6,3x32мм",170,5 шт.,/product0/8027113558
55," 100NHG000B, Предохранитель с характеристикой gG, 100А, 500В AC, NH000",2 600,18 шт.,/product0/8007031821
56," 10NHG000B-690, Предохранитель с характеристикой GG, 10А, 690VAC, NH000",1 300,2 шт.,/product0/8007031849
57," 157.5701.5801, Предохранитель: плавкая вставка, 80А, 48ВDC",2 070,8 шт.,/product0/8017249862
58," 160NHG01B, Предохранитель: плавкая вставка, gG, gL, 160А, 500ВAC, 250ВDC, NH01",2 110,3 шт.,/product0/8013404227
59," 16NHG000B, Предохранитель с характеристикой GG, 16А, 500VAC, NH000",1 750,18 шт.,/product0/8008726379
0," 170M1308, Предохранитель 10A 690V 000U/80 GR UC",4 980,1 шт.,/product0/8010349837
1," 170M1364, Предохранитель быстродействующий с характеристикой GR, 50А, 690В AC, 000/80",5 400,6 шт.,/product0/8007031959
2," 170M1366, Предохранитель быстродействующий с характеристикой AR, 80А, 690VAC, 000/80",5 060,61 шт.,/product0/8007031960
3," 170M1367, Предохранитель быстродействующий с характеристикой AR, 100А, 690VAC, 000/80",6 090,3 шт.,/product0/8014355929
4," 170M1372, Предохранитель быстродействующий с характеристикой AR, 315А, 690В AC ...",5 060,20 шт.,/product0/8007031964
5," 170M1564D, Предохранитель быстродействующий с характеристикой GR, 50А, 690В AC ...",5 670,8 шт.,/product0/8007758650
6," 179020.2,5, Предохранитель плавкая вставка 5x20 быстродействующий 2,5A",44,3 шт.,/product0/8022595060
7," 179120.6,3, Предохранитель плавкая вставка, замедленного действия, 5x20мм",73,251 шт.,/product0/8028127305
8," 32NHG000B, Предохранитель с характеристикой GG, 32А, 500VAC, NH000",1 790,9 шт.,/product0/8014351151
9," 3302-8402012-30, Капот ГАЗ-3302,33104 Н/О некрашеный пластик ТЕХНОПЛАСТ",4 390,1 шт.,/product0/8011807943
10," 33078-1201010, Глушитель ГАЗ-3302,3221,2705 дв.ЗМЗ. 402,405,406,ГАЗ-560 труба ...",2 550,78 шт.,/product0/8012733799
11," 37212000431, Предохранитель: плавкая вставка, медленный, 2А, 250ВAC, TR5",140,12 шт.,/product0/8018017730
12," 520.602, Предохранитель: плавкая вставка, быстрый, 32мА, 250ВAC, 5x20мм",440,40 шт.,/product0/8009477121
13," 520.619, Предохранитель: плавкая вставка, быстрый, 1,6А, 250ВAC, 5x20мм",44,34 шт.,/product0/8026856386
14," 520.620, Предохранитель: плавкая вставка, быстрый, 2А, 250ВAC, 5x20мм",44,137 шт.,/product0/8013828720
15," 520.622, Предохранитель: плавкая вставка, быстрый, 3,15А, 250ВAC, 5x20мм",58,75 шт.,/product0/8018017720
16," 520.623, Предохранитель: плавкая вставка, быстрый, 4А, 250ВAC, 5x20мм",58,84 шт.,/product0/8007182269
17," 520.625, Предохранитель: плавкая вставка, быстрый, 6,3А, 250ВAC, 5x20мм",44,5 шт.,/product0/8024642552
18," 520.627, Предохранитель: плавкая вставка, быстрый, 10А, 125ВAC, 5x20мм",44,51 шт.,/product0/8027030960
19," 521.011, Предохранитель: плавкая вставка, средне медленные, 250мА, 250ВAC",58,81 шт.,/product0/8024642548
20," 522.504, Предохранитель замедленный стеклянный 5x20мм 250В 0,05A",180,25 шт.,/product0/8020677564
21," 522.511, Предохранитель: плавкая вставка, медленный, 250мА, 250ВAC, 5x20мм",44,89 шт.,/product0/8020168914
22," 522.514, Предохранитель: плавкая вставка, медленный, 500мА, 250ВAC, 5x20мм",58,800 шт.,/product0/8013671621
23," 522.517, Предохранитель: плавкая вставка, медленный, 1А, 250ВAC, 5x20мм",44,412 шт.,/product0/8007037995
24," 522.520, Предохранитель: плавкая вставка, медленный, 2А, 250ВAC, 5x20мм",58,3131 шт.,/product0/8021539570
25, 522.524,43,5395 шт.,/product0/8010042107
26," 632.618, Предохранитель быстрый стеклянный 6,3x32мм 250В 1,25A",120,81 шт.,/product0/8024642553
27," 901762, Предохранитель стеклянный 6х30 W232 (20 Ампер)",23,3 шт.,/product0/8033493188
28," 904667, Предохранитель стеклянный 6х30 W232 (1 Ампер )",19,10 шт.,/product0/8033491991
29," FCA-12A, Предохранитель: плавкая вставка; 12А; 250ВAC; керамический",230,9 шт.,/product0/8037091012
30," FWC-25A10F, Предохранитель быстродействующий с характеристикой AR, 25А ...",1 170,7 шт.,/product0/8007034563
31," FWC-2A10F, Предохранитель быстродействующий с характеристикой AR, 2А, 600VAC, 10x38мм",1 100,7 шт.,/product0/8007034564
32," H520PT 0.5A, Предохранитель цилиндрический стеклянный H520PT, 0.5 A, 250 В ...",7,15600 шт.,/product0/8009637650
33," H520PT 10A, Предохранитель цилиндрический стеклянный H520PT, 10 A, 250 В ...",9,13490 шт.,/product0/8007977736
34," H520PT 15A, Предохранитель цилиндрический стеклянный H520PT, 15 A, 250 В ...",7,2200 шт.,/product0/8007996202
35," H520PT 2A, Предохранитель цилиндрический стеклянный H520PT, 2 A, 250 В ...",21,5006 шт.,/product0/8007982992
36," H520PT 3A, Предохранитель цилиндрический стеклянный H520PT, 3 A, 250 В ...",6,1600 шт.,/product0/8007982993
37, H520PT 5A,10,1392 шт.,/product0/8022445071
38," S1014 0.4а (ВПБ6), Предохранитель цилиндрический S1014, 0.4 А, 250 В ...",4,19488 шт.,/product0/8007168877
39," S1014 0.8а (ВПБ6), Предохранитель цилиндрический S1014, 0.8 А, 250 В ...",4,1900 шт.,/product0/8007239007
40," S1014 3а (ВПБ6), Предохранитель цилиндрический S1014, 3 А, 250 В, -60…+85 °C ...",4,51600 шт.,/product0/8007239033
41," SQ0738-0001, Плавкая вставка ВПБ6-1 0,16А 250В TDM упак (10 шт.)",200,559 шт.,/product0/8008381908
42," SQ0738-0008, Плавкая вставка ВПБ6-8 1,25А 250В TDM упак (10 шт.)",160,200 шт.,/product0/8008743822
43," SQ0738-0009, Плавкая вставка ВПБ6-9 1,6А 250В TDM упак (10 шт.)",160,103 шт.,/product0/8008381915
44," SQ0738-0010, Плавкая вставка ВПБ6-10 2А 250В TDM упак (10 шт.)",160,1434 шт.,/product0/8008783025
45," SQ0738-0101, Плавкая вставка ВПТ6-1 0,16А 250В TDM упак (10 шт.)",200,69 шт.,/product0/8008381919
46," SQ0738-0108, Плавкая вставка ВПТ6-8 1,25А 250В TDM упак (10 шт.)",160,105 шт.,/product0/8008381926
47," SQ0738-0113, Плавкая вставка ВПТ6-13 5А 250В TDM упак (10 шт.)",160,116 шт.,/product0/8008381929
48," SQ0738-0117, Плавкая вставка Н520Т 12А 250В TDM упак (10 шт.)",210,299 шт.,/product0/8008783028
49," ВПБ6-13В (5А 250В), Предохранитель стеклянный",28,14 шт.,/product0/8025666682
50," ВПБ6-2В 0.25А 250В, вставка плавкая (20-24г.)",55,6400 шт.,/product0/8708738047
51," ВПБ6-31 0.5 А, 8*50, ""1"" Стекло",52,3 шт.,/product0/8002933103
52," ВПБ6-37В 3.15А 600В, вставка плавкая (20-23г.)",99,1300 шт.,/product0/8282295160
53," ВПТ6-1 0.16А, Предохранитель",44,23480 шт.,/product0/8007166585
54," ВПТ6-14 0.16А, Предохранитель",44,833 шт.,/product0/8007168290
55," ВПТ6-18 0.5А, Предохранитель",44,83 шт.,/product0/8007165849
56," ВПТ6-34 1.25А, Предохранитель",44,125 шт.,/product0/8007164758
57," ВПТ6-36 2А, Предохранитель",44,8 шт.,/product0/8007161116
58," ПК45 0.15А, Предохранитель",56,1903 шт.,/product0/8007165046
59," ПК45 4А, Предохранитель",56,298 шт.,/product0/8007165051
0," Предохранители ""стеклянные цилиндрические"" в блистере (10 шт. 2-25А) AIRLINE AFU-T-06",84,600 шт.,/product0/8011454647
1," Предохранитель 10x38, ток 30 А, стекло",160,26 шт.,/product0/8010256183
2," Предохранитель 10x38, ток 40 А, стекло",160,14 шт.,/product0/8010256023
3," Предохранитель 10x38, ток 50 А, стекло",210,3 шт.,/product0/8010255888
4," Предохранитель 22,5x75, ток 16 А, стекло, номинальное напряжение 380 В, НПН2-60У3",630,1 шт.,/product0/8010256313
5," Предохранитель 22,5x75, ток 25 А, стекло, номинальное напряжение 380 В, НПН2-60У3",630,5 шт.,/product0/8010256162
6," Предохранитель 22,5x75, ток 40 А, стекло, номинальное напряжение 380 В, НПН2-60У3",630,7 шт.,/product0/8010256164
7," Предохранитель 22,5x75, ток 6,3 А, стекло, номинальное напряжение 380 В, НПН2-60У3",630,2 шт.,/product0/8010256163
8," Предохранитель 3,6x10, ток 0,20 А, стекло",40,101 шт.,/product0/8010256146
9," Предохранитель 3,6x10, ток 0,25 А, стекло",40,229 шт.,/product0/8010255537
10," Предохранитель 3,6x10, ток 0,5 А, стекло",40,30 шт.,/product0/8010256147
11," Предохранитель 3,6x10, ток 1,0 А, стекло",32,66 шт.,/product0/8010256148
12," Предохранитель 3,6x10, ток 1,0 А, стекло",32,23 шт.,/product0/8010256385
13," Предохранитель 3,6x10, ток 10,0 А, стекло",32,132 шт.,/product0/8010256151
14," Предохранитель 3,6x10, ток 15,0 А, стекло",32,44 шт.,/product0/8010256288
15," Предохранитель 3,6x10, ток 2,0 А, стекло",32,84 шт.,/product0/8010256128
16," Предохранитель 3,6x10, ток 4,0 А, стекло",32,133 шт.,/product0/8010256115
17," Предохранитель 3,6x10, ток 4,0 А, стекло",32,8 шт.,/product0/8010256184
18," Предохранитель 3,6x10, ток 5,0 А, стекло",32,18 шт.,/product0/8010256150
19," Предохранитель 3,6x10, ток 6,0 А, стекло",32,8 шт.,/product0/8010256285
20," Предохранитель 3,6x10, ток 8,0 А, стекло",32,52 шт.,/product0/8010256291
21," Предохранитель 4,6x16, ток 0,8 А, стекло, KF-0360A",32,104 шт.,/product0/8010255968
22," Предохранитель 4,6x16, ток 10 А, стекло, KF-0360A",32,20 шт.,/product0/8010255970
23," Предохранитель 4,6x16, ток 16 А, стекло, KF-0360A",32,311 шт.,/product0/8010256587
24," Предохранитель 4,6x16, ток 2,0 А, стекло, KF-0360A",32,241 шт.,/product0/8010255745
25," Предохранитель 4,6x16, ток 20 А, стекло, KF-0360A",32,216 шт.,/product0/8010255744
26," Предохранитель 4,6x16, ток 3,0 А, стекло, KF-0360A",32,38 шт.,/product0/8010256470
27," Предохранитель 4,6x16, ток 3,15 А, стекло, KF-0360A",32,671 шт.,/product0/8010255746
28," Предохранитель 4,6x16, ток 4,0 А, стекло, KF-0360A",32,113 шт.,/product0/8010255747
29," Предохранитель 4,6x16, ток 5,0 А, стекло, KF-0360A",32,66 шт.,/product0/8010256588
30," Предохранитель 4,6x16, ток 8,0 А, стекло, KF-0360A",32,138 шт.,/product0/8010255748
31," Предохранитель 5x20, ток 0,063 А, стекло, KF-0360B[ВПБ6]",32,270 шт.,/product0/8010256520
32," Предохранитель 5x20, ток 0,08 А, стекло, KF-0360B[ВПБ6]",32,125 шт.,/product0/8010255732
33," Предохранитель 5x20, ток 0,10 А, стекло",40,3 шт.,/product0/8010256141
34," Предохранитель 5x20, ток 0,10 А, стекло, KF-0360B[ВПБ6]",32,132 шт.,/product0/8010256026
35," Предохранитель 5x20, ток 0,16 А, стекло, KF-0360B[ВПБ6-1]",32,338 шт.,/product0/8010256527
36," Предохранитель 5x20, ток 0,16 А, стекло, ВПБ6-1",64,1 шт.,/product0/8010255863
37," Предохранитель 5x20, ток 0,16 А, стекло, ВПТ6-1",32,1232 шт.,/product0/8010256521
38," Предохранитель 5x20, ток 0,25 А, стекло, KF-0360B[ВПБ6-2]",32,42 шт.,/product0/8010256240
39," Предохранитель 5x20, ток 0,25 А, стекло, ВПТ6-2",32,4 шт.,/product0/8010256508
40," Предохранитель 5x20, ток 0,315 А, стекло, KF-0360B[ВПБ6-3]",32,83 шт.,/product0/8010255777
41," Предохранитель 5x20, ток 0,4 А, стекло, KF-0360B[ВПБ6]",32,369 шт.,/product0/8010256526
42," Предохранитель 5x20, ток 0,5А, стекло, KF-0360B",32,280 шт.,/product0/8010256660
43," Предохранитель 5x20, ток 0,5А, стекло, L",40,46 шт.,/product0/8010255840
44," Предохранитель 5x20, ток 0,63А, стекло, KF-0360B[ВПБ6-6]",32,202 шт.,/product0/8010255763
45," Предохранитель 5x20, ток 0,8А, стекло, KF-0360B[ВПБ6]",32,75 шт.,/product0/8010256331
46," Предохранитель 5x20, ток 1,0 А, стекло",40,82 шт.,/product0/8010255536
47," Предохранитель 5x20, ток 1,25 А, стекло, KF-0360B[ВПБ6-8]",32,112 шт.,/product0/8010964220
48," Предохранитель 5x20, ток 1,6 А, стекло, KF-0360B[ВПБ6-9]",32,446 шт.,/product0/8010256135
49," Предохранитель 5x20, ток 10 А, стекло, KF-0360B[ВПБ6-14]",32,2165 шт.,/product0/8010255584
50," Предохранитель 5x20, ток 10,0А, стекло, L",40,181 шт.,/product0/8010256195
51," Предохранитель 5x20, ток 12 А, стекло, KF-0360B[ВПБ6]",32,42 шт.,/product0/8010256538
52," Предохранитель 5x20, ток 12,0 А, стекло",40,77 шт.,/product0/8010256145
53," Предохранитель 5x20, ток 15 А, стекло, KF-0360B[ВПБ6]",40,30 шт.,/product0/8010255691
54," Предохранитель 5x20, ток 16 А, стекло, KF-0360B[ВПБ6]",40,298 шт.,/product0/8010256472
55," Предохранитель 5x20, ток 2,0 А, стекло",40,147 шт.,/product0/8010256142
56," Предохранитель 5x20, ток 2,0 А, стекло, KF-0360B[ВПБ6-10]",32,481 шт.,/product0/8010255834
57," Предохранитель 5x20, ток 2,0 А, стекло, ВПБ6-10",64,17 шт.,/product0/8010255861
58," Предохранитель 5x20, ток 20А, стекло, KF-0360B[ВПБ6]",40,57 шт.,/product0/8010255841
59," Предохранитель 5x20, ток 3,0 А, стекло",40,64 шт.,/product0/8010256143
